category	subcategory	subsubcategory	unit	name	year	co2	ch4	n2o	other	total	uncertainty	ef.unit	method	module	nacres.description.en	per1p5macro.ef.kg.co2e.per.euro	meso.ef.kg.co2e.per.euro	micro.ef.kg.co2e.per.euro	per1p5.uncertainty.attr.kg.co2e.per.euro	micro.code	micro.description	meso.code	meso.description	uncertainty.groupby
	Matériel et instruments de laboratoire	NB84	euro	FROID : BANQUES DE SANG, CONGELATEURS, REFRIGERATEURS,_x001A_	2019	0.0	0.0	0.0	0.0	0.41	0.328	kg eCO2/euro	macro	purchases	COLD : BLOOD BANKS, FREEZERS, REFRIGERATORS,...	0.41			0.28					NB81
	Matériel et instruments de laboratoire	NB85	euro	PURIFICATION DES SOLVANTS, ACIDES ET BASES : MATERIEL ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.34	0.272	kg eCO2/euro	macro	purchases	PURIFICATION OF SOLVENTS, ACIDS AND BASES: EQUIPMENT AND ACCESSORIES	0.34			0.18					NB81
	Matériel et instruments de laboratoire	NB86	euro	LAVAGE : MATERIEL ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.34	0.272	kg eCO2/euro	macro	purchases	WASHING : EQUIPMENT AND ACCESSORIES	0.34			0.18					NB81
	Matériel et instruments de laboratoire	NB87	euro	STERILISATION ET DESINFECTION : STERILISATEURS ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.34	0.272	kg eCO2/euro	macro	purchases	STERILISATION AND DISINFECTION : STERILISERS AND ACCESSORIES	0.34			0.18					NB81
	Matériel et instruments de laboratoire	NC01	euro	ELECTROPHORESE SUR GEL ET TRANSFERT : PETIT MATERIEL ET ACCESSOIRES DEDIES	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	GEL ELECTROPHORESIS AND TRANSFER: SMALL EQUIPMENT AND ACCESSORIES	0.3			0.21					NB62
	Matériel et instruments de laboratoire	NC02	euro	PURIFICATION DES BIOMOLECULES : AUTOMATES ET ACCESSOIRES DEDIES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOMOLECULE PURIFICATION : AUTOMATS AND DEDICATED ACCESSORIES	0.27			0.17					NB62
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	NC03	euro	PURIFICATION DES BIOMOLECULES : CONSOMMABLES DEDIES AUX AUTOMATES	2019	0.0	0.0	0.0	0.0	0.26	0.208	kg eCO2/euro	macro	purchases	BIOMOLECULE PURIFICATION: CONSUMABLES FOR AUTOMATS	0.26			0.15					NB62
	Matériel et instruments de laboratoire	NC04	euro	EXTRACTION ET SEPARATION DES MOLECULES : EQUIPEMENT DE FLASH CHROMATOGRAPHIE	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	MOLECULE EXTRACTION AND SEPARATION : FLASH CHROMATOGRAPHY EQUIPMENT	0.27			0.17					NB62
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	NC05	euro	EXTRACTION ET SEPARATION DES MOLECULES : CONSOMMABLES POUR FLASH CHROMATOGRAPHIE	2019	0.0	0.0	0.0	0.0	0.26	0.208	kg eCO2/euro	macro	purchases	MOLECULE EXTRACTION AND SEPARATION : CONSUMABLES FOR FLASH CHROMATOGRAPHY	0.26			0.15					NB62
	Matériel et instruments de laboratoire	NC06	euro	SEPARATION DES MOLECULES : AUTRES EQUIPEMENTS (SFC, CPC, EXTRACTEURS_x001A_)	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	MOLECULE SEPARATION : OTHER EQUIPMENT (SFC, CPC, EXTRACTORS...)	0.27			0.17					NB62
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	NC07	euro	SEPARATION DES MOLECULES : CONSOMMABLES DEDIES AUX AUTRES EQUIPEMENTS	2019	0.0	0.0	0.0	0.0	0.26	0.208	kg eCO2/euro	macro	purchases	MOLECULE SEPARATION : CONSUMABLES FOR OTHER EQUIPMENT	0.26			0.15					NB62
	Matériel et instruments de laboratoire	NC11	euro	BIOMOL : IMAGEURS POUR GELS ET MEMBRANES ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOMOL: GEL AND MEMBRANE IMAGERS AND ACCESSORIES	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC12	euro	BIOMOL : COMPTEURS DE RADIOACTIVITE (SIMPLE OU MULTI DETECTION)	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOMOL: RADIOACTIVITY COUNTERS (SINGLE OR MULTI DETECTION)	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC13	euro	BIOMOL : SCANNERS (LECTEURS OPTIQUES) DE BIOPUCES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOMOL: SCANNERS (OPTICAL READERS) FOR BIOCHIPS	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC14	euro	BIOMOL : SCANNERS / IMAGEURS MULTIFONCTIONS (IN VITRO, IN VIVO, GELS,_x001A_)	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOMOL: MULTIFUNCTION SCANNERS / IMAGERS (IN VITRO, IN VIVO, GELS,...)	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC15	euro	BIOMOL : AUTOMATES D'HYBRIDATION IN SITU ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOMOL: AUTOMATIC IN SITU HYBRIDISATION MACHINES AND ACCESSORIES	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC16	euro	BIOMOL : SEQUENCEURS, ANALYSEURS GENETIQUES ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOMOL: SEQUENCERS, GENE ANALYSERS AND ACCESSORIES	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC17	euro	BIOMOL : SEQUENCEURS HAUT DEBIT	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOMOL : HIGH SPEED SEQUENCERS	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC21	euro	BIOLOGIE MOLECULAIRE : THERMOCYCLEURS POUR PCR CONVENTIONELLE ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	MOLECULAR BIOLOGY: THERMOCYCLERS FOR CONVENTIONAL PCR AND ACCESSORIES	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC22	euro	BIOLOGIE MOLECULAIRE : THERMOCYCLEURS POUR PCR QUANTITATIVE ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	MOLECULAR BIOLOGY : THERMOCYCLERS FOR QUANTITATIVE PCR AND ACCESSORIES	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC23	euro	BIOLOGIE : AUTOMATES POUR LA SYNTHESE DES OLIGONUCLEOTIDES ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOLOGY: AUTOMATIC OLIGONUCLEOTIDE SYNTHESIS MACHINES AND ACCESSORIES	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC24	euro	BIOLOGIE : AUTOMATES POUR LA SYNTHESE DES PEPTIDES ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOLOGY: AUTOMATED PEPTIDE SYNTHESIS SYSTEMS AND ACCESSORIES	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC25	euro	CHIMIE : APPAREILS ET REACTEURS POUR LA CHIMIE ORGANIQUE	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	CHEMISTRY : APPARATUS AND REACTORS FOR ORGANIC CHEMISTRY	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC31	euro	BIOLOGIE : STATION D'HYBRIDATION DE BIOPUCES (MICROARRAYS)	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	BIOLOGY: MICROARRAY HYBRIDIZATION STATIONS	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC32	euro	CHIMIE ET BIOLOGIE : STATIONS DE PIPETAGE AUTOMATISEES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	CHEMISTRY AND BIOLOGY: AUTOMATED PIPETTING STATIONS	0.27			0.17					NB62
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	NC33	euro	CHIMIE ET BIOLOGIE : POINTES (CONES) POUR ROBOTS DE PIPETAGE	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	CHEMISTRY AND BIOLOGY : TIPS (CONES) FOR PIPETTING ROBOTS	0.3			0.21					NB62
	Matériel et instruments de laboratoire	NC34	euro	CHIMIE ET BIOLOGIE : AUTOMATES DE SCREENING HAUT DEBIT	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	CHEMISTRY AND BIOLOGY: HIGH-SPEED SCREENING MACHINES	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC35	euro	CHIMIE ET BIOLOGIE : AUTOMATES D'ELECTROPHYSIOLOGIE	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	CHEMISTRY AND BIOLOGY : ELECTROPHYSIOLOGY AUTOMATS	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC41	euro	CULTURE CELLULAIRE : FERMENTEURS ET BIOREACTEURS	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	CELL CULTURE: FERMENTERS AND BIOREACTORS	0.27			0.17					NB62
	Matériel et instruments de laboratoire	NC51	euro	MATERIEL DE MICROMANIPULATION DES CELLULES, ACCESSOIRES ET CONSOMMABLES DEDIES	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	CELL MICROMANIPULATION EQUIPMENT, ACCESSORIES AND CONSUMABLES	0.3			0.21					NB62
	Matériel et instruments de laboratoire	NC52	euro	BIOLOGIE CELLULAIRE : MATERIEL DE DETECTION INTRACELLULAIRE	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	CELL BIOLOGY: INTRACELLULAR DETECTION EQUIPMENT	0.27			0.17					NB62
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	NC53	euro	DETECTION INTRACELLULAIRE : CONSOMMABLES DEDIES AUX INSTRUMENTS	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	INTRACELLULAR DETECTION : CONSUMABLES FOR INSTRUMENTS	0.3			0.21					NB62
	Matériel et instruments de laboratoire	NC54	euro	CYTOMETRIE EN FLUX ET TRI CELLULAIRE : MATERIEL ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	FLOW CYTOMETRY AND CELL SORTING: EQUIPMENT AND ACCESSORIES	0.27			0.17					NB62
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	NC55	euro	CYTOMETRIE EN FLUX ET TRI CELLULAIRE : CONSOMMABLES DEDIES AUX INSTRUMENTS	2019	0.0	0.0	0.0	0.0	0.26	0.208	kg eCO2/euro	macro	purchases	FLOW CYTOMETRY AND CELL SORTING : CONSUMABLES FOR INSTRUMENTS	0.26			0.15					NB62
	Matériel et instruments de laboratoire	NC56	euro	COMPTAGE CELLULAIRE : MATERIEL ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	CELL COUNTING: EQUIPMENT AND ACCESSORIES	0.27			0.17					NB62
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	NC57	euro	COMPTAGE CELLULAIRE : CONSOMMABLES DEDIES AUX INSTRUMENTS	2019	0.0	0.0	0.0	0.0	0.26	0.208	kg eCO2/euro	macro	purchases	CELL COUNTING : CONSUMABLES FOR INSTRUMENTS	0.26			0.15					NB62
	Matériel et instruments de laboratoire	NC58	euro	ELECTROPHYSIOLOGIE CONVENTIONNELLE (PATCH CLAMP) : MATERIEL ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	CONVENTIONAL ELECTROPHYSIOLOGY (PATCH CLAMP): EQUIPMENT AND ACCESSORIES	0.27			0.17					NB62
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	NC59	euro	ELECTROPHYSIOLOGIE CONVENTIONNELLE : CONSOMMABLES DEDIES AUX INSTRUMENTS	2019	0.0	0.0	0.0	0.0	0.26	0.208	kg eCO2/euro	macro	purchases	CONVENTIONAL ELECTROPHYSIOLOGY : CONSUMABLES FOR INSTRUMENTS	0.26			0.15					NB62
	Matériel et instruments de laboratoire	NC61	euro	GENIE CHIMIQUE : REACTEURS	2019	0.0	0.0	0.0	0.0	0.34	0.272	kg eCO2/euro	macro	purchases	CHEMICAL ENGINEERING: REACTORS	0.34			0.32					UC24
	Matériel et instruments de laboratoire	NC62	euro	GENIE CHIMIQUE : EQUIPEMENTS DE PURIFICATION	2019	0.0	0.0	0.0	0.0	0.34	0.272	kg eCO2/euro	macro	purchases	CHEMICAL ENGINEERING: PURIFICATION EQUIPMENT	0.34			0.32					UC24
	Matériel et instruments de laboratoire	NC63	euro	GENIE CHIMIQUE : AUTRES EQUIPEMENTS	2019	0.0	0.0	0.0	0.0	0.34	0.272	kg eCO2/euro	macro	purchases	CHEMICAL ENGINEERING: OTHER EQUIPMENT	0.34			0.32					UC24
	Matériel et instruments de laboratoire	NC64	euro	GENIE CHIMIQUE : ACCESSOIRES ET CONSOMMABLES	2019	0.0	0.0	0.0	0.0	0.28	0.224	kg eCO2/euro	macro	purchases	CHEMICAL ENGINEERING: ACCESSORIES AND CONSUMABLES	0.28			0.21					NB62
	Matériel et instruments de laboratoire	NC71	euro	CHIMIE : APPAREILS D'ANALYSE ELEMENTAIRE (CHNS-O, AOX, TN, TS,... )	2019	0.0	0.0	0.0	0.0	0.2	0.16	kg eCO2/euro	meso	purchases	CHEMISTRY: BASIC ANALYSIS EQUIPMENT (CHNS-O, AOX, TN, TS,...)	0.24	0.2		0.16			MSB21	Shimadzu	UG22
	Matériel et instruments de laboratoire	NC72	euro	CHIMIE : ANALYSEURS DE MERCURE	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	CHEMISTRY: MERCURY ANALYSERS	0.24			0.16					UG22
	Matériel et instruments de laboratoire	NC73	euro	CHIMIE : APPAREILS DE SPECIATION (DU MERCURE,_x001A_)	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	CHEMISTRY: SPECIATION DEVICES (MERCURY,...)	0.24			0.16					UG22
	Matériel et instruments de laboratoire	NC74	euro	CHIMIE : ANALYSEURS DES SELS NUTRITIFS (SILICATE, PHOSPHATE, NITRATE,...)	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	CHEMISTRY: NUTRIENT SALT ANALYSERS (SILICATE, PHOSPHATE, NITRATE,...)	0.24			0.16					UG22
	Matériel et instruments de laboratoire	NC75	euro	CHIMIE : AUTRES INSTRUMENTS D'ANALYSE DE L'EAU	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	CHEMISTRY: OTHER WATER ANALYSIS INSTRUMENTS	0.24			0.16					UG22
	Matériel et instruments de laboratoire	NC76	euro	CHIMIE : AUTRES INSTRUMENTS D'ANALYSE DE L'ENVIRONNEMENT	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	CHEMISTRY : OTHER ENVIRONMENTAL ANALYSIS INSTRUMENTS	0.24			0.16					UG22
	Matériel et instruments de laboratoire	NC81	euro	CHIMIE ET PHYSICO-CHIMIE : EQUIPEMENTS DE TESTS PHARMACEUTIQUES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	CHEMISTRY AND PHYSICAL CHEMISTRY: PHARMACEUTICAL TEST EQUIPMENT	0.27			0.17					NB62
	Réparations et maintenance	ND01	euro	MICROPIPETTES MONO ET MULTICANALES : MAINTECE - VERIFICATION - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	SINGLE AND MULTICHANNEL MICROPIPETTES : MAINTENANCE - CHECKING - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND02	euro	VERRERIE SOUFFLEE : REPARATION	2019	0.0	0.0	0.0	0.0	0.64	0.512	kg eCO2/euro	macro	purchases	BLOWN GLASSWARE : REPAIR	0.64			0.25					ND02
	Réparations et maintenance	ND03	euro	BALANCES POUR LA CHIMIE ET BIOLOGIE : MAINTECE - REPARATION - VERIFICATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	BALANCES FOR CHEMISTRY AND BIOLOGY: MAINTENANCE - REPAIR - CHECKING	0.22			0.15					WB11
	Réparations et maintenance	ND04	euro	CENTRIFUGEUSES : MAINTECE - REPARATION - VERIFICATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	CENTRIFUGES: MAINTENANCE - REPAIR - CHECKING	0.22			0.15					WB11
	Réparations et maintenance	ND05	euro	AUTRE MATERIEL DE PAILLASSE COURANT : MAINTECE - VERIFICATION - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	OTHER COMMON BENCH-TOP EQUIPMENT: MAINTENANCE - CHECKING - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND11	euro	CHAMBRES ET AUTRES MACHINES THERMIQUES : MAINTECE - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	CHAMBERS AND OTHER THERMAL MACHINES : MAINTENANCE - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND12	euro	INCUBATEURS ET INCUBATEURS A CO2 : MAINTECE - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	INCUBATORS AND CO2 INCUBATORS : MAINTECE - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND13	euro	STERILISATEURS : MAINTECE - REPARATION - CONTR_x001A_LE	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	STERILISERS: MAINTENANCE - REPAIR - CONTROL	0.22			0.15					WB11
	Réparations et maintenance	ND14	euro	AUTRE MATERIEL COURANT DE LABO : REPARATION _x001A_ MAINTECE - CALIBRATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	OTHER COMMON LAB EQUIPMENT : REPAIR - MAINTENANCE - CALIBRATION	0.22			0.15					WB11
	Réparations et maintenance	ND21	euro	MATERIEL DE SEPARATION/PURIFICATION DES MOLECULES : MAINTECE - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	MOLECULE SEPARATION/PURIFICATION EQUIPMENT : REPAIR - MAINTECE - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND31	euro	MATERIEL DE DETECTION POUR LA BIO. MOL. : MAINTECE REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	DETECTION EQUIPMENT FOR BIO. MOL. DETECTION EQUIPMENT : MAINTECE - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND32	euro	SEQUENCEURS ET ANALYSEURS GENETIQUES : MAINTECE - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	GENE SEQUENCERS AND ANALYSERS : MAINTECE - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND41	euro	THERMOCYCLEURS ET AUTOMATES DE SYNTHESE : MAINTECE - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	THERMOCYCLERS AND AUTOMATIC SYNTHESIZERS : MAINTECE - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND51	euro	AUTRES ROBOTS ET AUTOMATES : MAINTECE - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	OTHER ROBOTS AND AUTOMATS : MAINTENANCE - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND52	euro	CYTOMETRIE, COMPTAGE ET TRI CELLULAIRE : MAINTECE - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	CYTOMETRY, COUNTING AND CELL SORTING : MAINTECE - REPAIR	0.22			0.15					WB11
	Réparations et maintenance	ND53	euro	AUTRES EQUIPEMENTS DE BIOLOGIE CELLULAIRE : MAINTECE - REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	OTHER CELL BIOLOGY EQUIPMENT : REPAIR AND MAINTENANCE	0.22			0.15					WB11
	Réparations et maintenance	ND54	euro	EQUIPEMENTS DE GENIE CHIMIQUE : REPARATION ET MAINTECE	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	CHEMICAL ENGINEERING EQUIPMENT : REPAIR AND MAINTENANCE	0.22			0.15					WB11
	Réparations et maintenance	ND55	euro	AUTRE MATERIEL SPECIFIQ. DE CHIMIE ET PHYSICO-CHIMIE : MAINTECE, REPARATION	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	OTHER SPECIFIC CHEMISTRY AND PHYSICO-CHEMISTRY EQUIPMENT CHEMISTRY AND PHYSICAL CHEMISTRY EQUIPMENT: MAINTENANCE, REPAIR	0.22			0.15					WB11
	Services	NE01	euro	BIOLOGIE : SERVICES DE SEQUENCAGE BAS DEBIT ET SERVICES CONNEXES	2019	0.0	0.0	0.0	0.0	0.07	0.05600000000000001	kg eCO2/euro	meso	purchases	BIOLOGY: LOW-SPEED SEQUENCING AND RELATED SERVICES	0.21	0.07		0.06			MLD2	Eurofins	XC25
	Services	NE02	euro	BIOLOGIE : SERVICES DE SEQUENCAGE HAUT DEBIT ET SERVICES CONNEXES	2019	0.0	0.0	0.0	0.0	0.07	0.05600000000000001	kg eCO2/euro	meso	purchases	BIOLOGY: HIGH-SPEED SEQUENCING AND RELATED SERVICES	0.21	0.07		0.06			MLD2	Eurofins	XC25
	Services	NE03	euro	BIOLOGIE : SERVICES DE GENOTYPAGE ET SERVICES CONNEXES	2019	0.0	0.0	0.0	0.0	0.07	0.05600000000000001	kg eCO2/euro	meso	purchases	BIOLOGY: GENOTYPING AND RELATED SERVICES	0.21	0.07		0.06			MLD2	Eurofins	XC25
	Services	NE04	euro	BIOLOGIE : AUTRES SERVICES D'ANALYSE GENETIQUE	2019	0.0	0.0	0.0	0.0	0.07	0.05600000000000001	kg eCO2/euro	meso	purchases	BIOLOGY: OTHER GENETIC ANALYSIS SERVICES	0.21	0.07		0.06			MLD2	Eurofins	XC25
	Services	NE11	euro	BIOLOGIE CELLULAIRE : SERVICES DE CYTOMETRIE EN FLUX ET DE TRI CELLULAIRE	2019	0.0	0.0	0.0	0.0	0.21	0.168	kg eCO2/euro	macro	purchases	CELL BIOLOGY: FLOW CYTOMETRY AND CELL SORTING SERVICES	0.21			0.03					XC25
	Services	NE12	euro	BIOLOGIE CELLULAIRE : AUTRES SERVICES	2019	0.0	0.0	0.0	0.0	0.21	0.168	kg eCO2/euro	macro	purchases	CELL BIOLOGY: OTHER SERVICES	0.21			0.03					XC25
	Services	NE21	euro	BIOLOGIE ET CHIMIE : SERVICES D'ANALYSES PAR CHROMATOGRAPHIE (HPLC_x001A_)	2019	0.0	0.0	0.0	0.0	0.07	0.05600000000000001	kg eCO2/euro	meso	purchases	BIOLOGY AND CHEMISTRY: CHROMATOGRAPHIC ANALYSIS SERVICES (HPLC...)	0.21	0.07		0.06			MLD2	Eurofins	XC25
	Services	NE22	euro	BIOLOGIE : AUTRES SERVICES D'ANALYSES BIOLOGIQUES ET BIOCHIMIQUES	2019	0.0	0.0	0.0	0.0	0.07	0.05600000000000001	kg eCO2/euro	meso	purchases	BIOLOGY: OTHER BIOLOGICAL AND BIOCHEMICAL ANALYSIS SERVICES	0.21	0.07		0.06			MLD2	Eurofins	XC25
	Services	NE23	euro	CHIMIE : AUTRES SERVICES D'ANALYSE CHIMIQUE	2019	0.0	0.0	0.0	0.0	0.07	0.05600000000000001	kg eCO2/euro	meso	purchases	CHEMISTRY: OTHER CHEMICAL ANALYSIS SERVICES	0.21	0.07		0.06			MLD2	Eurofins	XC25
	Services	NE24	euro	GENIE CHIMIQUE : SERVICES D'ETUDES DE PROCEDES	2019	0.0	0.0	0.0	0.0	0.21	0.168	kg eCO2/euro	macro	purchases	CHEMICAL ENGINEERING: PROCESS DESIGN SERVICES	0.21			0.03					XC25
	Services	NE25	euro	CHIMIE ET BIOLOGIE : AUTRES SERVICES	2019	0.0	0.0	0.0	0.0	0.07	0.05600000000000001	kg eCO2/euro	meso	purchases	CHEMISTRY AND BIOLOGY: OTHER SERVICES	0.21	0.07		0.06			MLD2	Eurofins	XC25
	Matériel et instruments de laboratoire	OA01	euro	OPTO : LENTILLES ET SYSTEMES DE LENTILLES	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	OPTO : LENSES AND LENS SYSTEMS	0.3			0.09					OA51
	Matériel et instruments de laboratoire	OA02	euro	OPTO : MIROIRS	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	OPTO : MIRRORS	0.3			0.09					OA51
	Matériel et instruments de laboratoire	OA03	euro	OPTO : RESEAUX (DIFFRACTION, COMPRESSION,_x001A_)	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	OPTO : GRATINGS (DIFFRACTION, COMPRESSION,...)	0.3			0.09					OA51
	Matériel et instruments de laboratoire	OA04	euro	OPTO : LAMES, FENETRES ET CRISTAUX OPTIQUES	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	OPTO : OPTICAL BLADES, WINDOWS AND CRYSTALS	0.3			0.09					OA51
	Matériel et instruments de laboratoire	OA05	euro	OPTO : FILTRES OPTIQUES, POLARISATEURS, CUBES ET PRISMES	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	OPTO : OPTICAL FILTERS, POLARIZERS, CUBES AND PRISMS	0.3			0.09					OA51
	Matériel et instruments de laboratoire	OA06	euro	OPTO : FIBRES OPTIQUES	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	OPTO : OPTICAL FIBRES	0.3			0.09					OA51
	Matériel et instruments de laboratoire	OA07	euro	OPTO : AUTRES COMPOSANTS OPTIQUES PASSIFS	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	OPTO : OTHER PASSIVE OPTICAL COMPONENTS	0.3			0.09					OA51
	Matériel et instruments de laboratoire	OA08	euro	OPTO : MASQUES ET MATERIEL CORONOGRAPHIQUE	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	OPTO : MASKS AND CORONOGRAPHIC MATERIAL	0.3			0.09					OA51
