category,subcategory,subsubcategory,unit,name,year,co2,ch4,n2o,other,total,uncertainty,ef.unit
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",NC59,euro,Electrophysiologie conventionnelle : consommables dedies aux instruments,2019,0.0,0.0,0.0,0,0.26,0.6,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC61,euro,Genie chimique : reacteurs,2019,0.0,0.0,0.0,0,0.34,0.9,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC62,euro,Genie chimique : equipements de purification,2019,0.0,0.0,0.0,0,0.34,0.9,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC63,euro,Genie chimique : autres equipements,2019,0.0,0.0,0.0,0,0.34,0.9,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC64,euro,Genie chimique : accessoires et consommables,2019,0.0,0.0,0.0,0,0.28,0.8,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC71,euro,"Chimie : appareils d'analyse elementaire (chns-o, aox, tn, ts,... )",2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC72,euro,Chimie : analyseurs de mercure,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC73,euro,"Chimie : appareils de speciation (du mercure, ...)",2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC74,euro,"Chimie : analyseurs des sels nutritifs (silicate, phosphate, nitrate,...)",2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC75,euro,Chimie : autres instruments d'analyse de l'eau,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC76,euro,Chimie : autres instruments d'analyse de l'environnement,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,NC81,euro,Chimie et physico-chimie : equipements de tests pharmaceutiques,2019,0.0,0.0,0.0,0,0.27,0.6,kg eCO2/euro
Achats,Réparations et maintenance,ND01,euro,Micropipettes mono et multicanales : maintece - verification - reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND02,euro,Verrerie soufflee : reparation,2019,0.0,0.0,0.0,0,0.64,0.4,kg eCO2/euro
Achats,Réparations et maintenance,ND03,euro,Balances pour la chimie et biologie : maintece - reparation - verification ,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND04,euro,Centrifugeuses : maintece - reparation - verification,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND05,euro,Autre materiel de paillasse courant : maintece - verification - reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND11,euro,Chambres et autres machines thermiques : maintece - reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND12,euro,Incubateurs et incubateurs a co2 : maintece - reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND13,euro,Sterilisateurs : maintece - reparation - contrôle,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND14,euro,"Autre materiel courant de labo : reparatio, maintenance, calibration",2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND21,euro,Materiel de separation/purification des molecules : maintece - reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND31,euro,Materiel de detection pour la bio. mol. : maintece reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND32,euro,Sequenceurs et analyseurs genetiques : maintece - reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND41,euro,Thermocycleurs et automates de synthese : maintece - reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND51,euro,Autres robots et automates : maintece - reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND52,euro,"Cytometrie, comptage et tri cellulaire : maintece - reparation",2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND53,euro,Autres equipements de biologie cellulaire : maintece - reparation,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND54,euro,Equipements de genie chimique : reparation et maintece,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,ND55,euro,"Autre materiel specifiq. de chimie et physico-chimie : maintece, reparation",2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Services,NE01,euro,Biologie : services de sequencage bas debit et services connexes,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE02,euro,Biologie : services de sequencage haut debit et services connexes,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE03,euro,Biologie : services de genotypage et services connexes,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE04,euro,Biologie : autres services d'analyse genetique,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE11,euro,Biologie cellulaire : services de cytometrie en flux et de tri cellulaire,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE12,euro,Biologie cellulaire : autres services,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE21,euro,Biologie et chimie : services d'analyses par chromatographie (hplc),2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE22,euro,Biologie : autres services d'analyses biologiques et biochimiques,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE23,euro,Chimie : autres services d'analyse chimique,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE24,euro,Genie chimique : services d'etudes de procedes,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,NE25,euro,Chimie et biologie : autres services,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA01,euro,Opto : lentilles et systemes de lentilles,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA02,euro,Opto : miroirs,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA03,euro,"Opto : reseaux (diffraction, compression, ...)",2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA04,euro,"Opto : lames, fenetres et cristaux optiques",2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA05,euro,"Opto : filtres optiques, polarisateurs, cubes et prismes",2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA06,euro,Opto : fibres optiques,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA07,euro,Opto : autres composants optiques passifs,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA08,euro,Opto : masques et materiel coronographique,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA11,euro,Opto : cameras uv-visible,2019,0.0,0.0,0.0,0,0.58,0.9,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA12,euro,Opto : cameras infra-rouge,2019,0.0,0.0,0.0,0,0.58,0.9,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA13,euro,Opto : cameras a rayons x,2019,0.0,0.0,0.0,0,0.58,0.9,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA14,euro,Opto : optique pour cameras,2019,0.0,0.0,0.0,0,0.58,0.9,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA15,euro,Opto : detecteurs et autre materiel d'optoelectronique (hors cameras),2019,0.0,0.0,0.0,0,0.32,0.2,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA21,euro,Opto : micropositionnement et optomecanique,2019,0.0,0.0,0.0,0,0.39,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA22,euro,"Opto : bancs, tables optiques, et accessoires",2019,0.0,0.0,0.0,0,0.39,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA31,euro,Opto : lasers a gaz,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA32,euro,Opto : lasers a solide,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA33,euro,Opto : lasers a semi-conducteurs (diodes lasers),2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA34,euro,Opto : lasers a vapeur metallique,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA35,euro,Opto : lasers a fibre,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA36,euro,Opto : lasers a colorants organiques (dye lasers),2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA37,euro,"Opto : autres types de lasers (chimiques, ...)",2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA38,euro,Opto : lampes et autres sources lumineuses (lampes flash ou continue...),2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",OA39,euro,"Opto : accessoires et consommables (colorants, ...) pour lasers",2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA41,euro,Opto : outillage pour l'optique,2019,0.0,0.0,0.0,0,0.37,0.5,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA42,euro,Opto : instruments de metrologie des faisceaux lasers,2019,0.0,0.0,0.0,0,0.31,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA43,euro,Opto : pyrometres optiques,2019,0.0,0.0,0.0,0,0.31,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA44,euro,"Opto : autres instruments de metrologie optique (reflectometres, ...)",2019,0.0,0.0,0.0,0,0.31,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA45,euro,"Opto : telescopes, lunettes astronomiques, jumelles et accessoires",2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,OA51,euro,Systemes optiques ou opto electroniques complexes,2019,0.0,0.0,0.0,0,0.3,0.3,kg eCO2/euro
Achats,Réparations et maintenance,OB11,euro,Opto : reparation verification maintece des lasers,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,OB12,euro,Opto : reparation verification maintece des cameras,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,OB13,euro,Opto : reparation verification maintece des autres equipements d'optique,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Services,OC01,euro,"Opto : services d'usinage des composants optiques (polissage,...)",2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,OC02,euro,Opto : services de traitement de surface des composants optiques,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,OC03,euro,Opto : services de controle des composants optiques,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,OC04,euro,Opto : services d'etudes et conception en optique,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,OC05,euro,Opto : services de tests en optique,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PA01,euro,Radioactivite : sources radioactives,2019,0.0,0.0,0.0,0,0.27,0.5,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PA02,euro,Radioactivite : instruments de mesure (hors detection en biologie),2019,0.0,0.0,0.0,0,0.27,0.5,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PA11,euro,Production de particules : canons a electrons et canons a ions,2019,0.0,0.0,0.0,0,0.31,0.3,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PA12,euro,Production de particules : accessoires et pieces detachees de canons,2019,0.0,0.0,0.0,0,0.35,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PA21,euro,Materiel pour l'acceleration des particules,2019,0.0,0.0,0.0,0,0.27,0.5,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PA22,euro,Materiel pour la convergence des faisceaux de particules,2019,0.0,0.0,0.0,0,0.27,0.5,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PA23,euro,Materiel de mesures de l'acceleration des particules,2019,0.0,0.0,0.0,0,0.27,0.5,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB01,euro,"Instruments de calorimetrie, analyse thermique et thermomecanique",2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB02,euro,"Instruments de metrologie mecanique du solide (rheologie, ...) et accessoires",2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB03,euro,Instruments de caracterisation mecanique des surfaces et accessoires,2019,0.0,0.0,0.0,0,0.34,0.9,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB04,euro,Granulometres lasers et accessoires,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB05,euro,Zetametres et accessoires,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB06,euro,Autres appareils d'analyse des particules solides et accessoires,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB07,euro,Autres instruments pour la caracterisation des solides  et accessoires,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB11,euro,Appareils de mesure / capteurs de pression,2019,0.0,0.0,0.0,0,0.28,0.6,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB12,euro,Appareils de mesure / capteurs de temperature (hors cryogenie),2019,0.0,0.0,0.0,0,0.28,0.6,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB13,euro,Appareils de mesure / capteurs de vitesse / debit,2019,0.0,0.0,0.0,0,0.28,0.6,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB21,euro,"Systemes magnetiques (aimants permanents, ...)",2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB22,euro,Instrumentation magnetique,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB23,euro,Systemes cryomagnetiques (hors rmn),2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB24,euro,Systemes de mesures cryogeniques,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB25,euro,Materiaux supraconducteurs,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB31,euro,Systemes de mesure a sonde de langmuir,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB32,euro,"Balances specifiques (balances d'adsorption, ...)",2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB33,euro,"Appareils de mesure de la charge electrique (electrometres, ...)",2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB34,euro,Appareils de mesures acoustiques,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB35,euro,Appareils de mesures physiques multiples,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB36,euro,Appareils pour autres mesures physiques,2019,0.0,0.0,0.0,0,0.24,0.7,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB41,euro,Physico-chimie : fours speciaux hors techniques sous vide,2019,0.0,0.0,0.0,0,0.41,0.8,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB42,euro,Materiel de cristallogenese,2019,0.0,0.0,0.0,0,0.41,0.8,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB43,euro,Trempe sur roue (melt spinner),2019,0.0,0.0,0.0,0,0.41,0.8,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB44,euro,Physique : autres appareils speciaux,2019,0.0,0.0,0.0,0,0.31,0.6,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,PB51,euro,Groupes frigorifiques,2019,0.0,0.0,0.0,0,0.78,0.3,kg eCO2/euro
Achats,Réparations et maintenance,PC01,euro,Reparation et maintece des equipements de mesure de la radioactivite,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,PC02,euro,Production et acceleration des particules : reparation et maintece,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,PC11,euro,Reparation et maintece des appareils de caracterisation des materiaux,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,PC21,euro,Reparation et maintece des appareils de mesures physiques courants,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,PC22,euro,Reparation et maintece des autres appareils de mesures physiques,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,PC23,euro,Physique : reparation et maintece des autres appareils speciaux,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,PC31,euro,Maintece des groupes frigorifiques,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Services,PD01,euro,Mesure de la radioactivite : services de datation (au carbone 14),2019,0.0,0.0,0.0,0,0.23,0.1,kg eCO2/euro
Achats,Services,PD02,euro,Physique nucleaire et corpusculaire : autres services,2019,0.0,0.0,0.0,0,0.23,0.1,kg eCO2/euro
Achats,Services,PD11,euro,Mesures physiques : services de caracterisation des materiaux,2019,0.0,0.0,0.0,0,0.2,0.1,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",QA01,euro,Experimentation vegetale : plantes et plants,2019,0.0,0.0,0.0,0,1.7,0.4,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",QA02,euro,Experimentation vegetale : semences et tubercules,2019,0.0,0.0,0.0,0,1.7,0.4,kg eCO2/euro
